errs,losses,valid_losses
"[0.3830361  0.23782003 0.13929914 0.16897982 0.18318968 0.19359925
 0.15445077 0.15303582 0.14094968 0.13686562 0.12295189 0.13050628
 0.12776494 0.12767442 0.12122319 0.11790862 0.10176855 0.09303562
 0.08805189 0.09267459 0.08560646 0.08568285 0.07587411 0.07179406
 0.06776316 0.06774847 0.06619064 0.06509613 0.06381616 0.04660088
 0.04632371 0.03907122 0.04121427 0.04583078 0.04392775 0.04087796
 0.04386228 0.04749487 0.04165983 0.04111842 0.04397988 0.04253255
 0.04988547 0.04753657 0.0501253  0.05645188 0.0537317  0.05129725
 0.04945177 0.04358553 0.04519851 0.04676655 0.04095047 0.04092806
 0.03431126 0.03855633 0.04049012 0.04598852 0.04293348 0.03929094
 0.03658169 0.04443442 0.04703749 0.04996367 0.05410515 0.05028551
 0.05022052 0.05191422 0.04807081 0.04669878 0.04653588 0.05508814
 0.05284459 0.05278715 0.05482456 0.0568522  0.05777499 0.05535173
 0.05392532 0.05330709 0.05734066 0.07073312 0.07135277 0.07912181
 0.07911111 0.07832222 0.07467482 0.07325349 0.06719518 0.0685307
 0.0645151  0.06337292 0.06324837 0.05708461 0.05996601 0.05958364
 0.05901026 0.05512579 0.0506712  0.05509868 0.05880707 0.05573159
 0.05498878 0.04875077 0.04281537 0.03745091 0.04064477 0.03698482
 0.03641681 0.03812799 0.03761352 0.03501249 0.03807953 0.03306305
 0.03606163 0.04286992 0.04837085 0.05706052 0.06304305 0.06441886
 0.0649411  0.06461465 0.06745353 0.07570688 0.07039475 0.07293625
 0.07747887 0.08644214 0.08606182 0.0847672  0.08749021 0.09282794
 0.08972946 0.08868077 0.09929337 0.10314157 0.09973699 0.10160423
 0.10466507 0.10925752 0.12461895 0.10916653 0.12725762 0.11821549
 0.14122054 0.13462065 0.12307557 0.10057343 0.09437918]",losses,10.678488224744797
"[0.3079743  0.20948167 0.14880954 0.15630636 0.1616379  0.2010234
 0.15017875 0.15086408 0.13142341 0.12453007 0.12827657 0.12156752
 0.11298907 0.11955441 0.10964914 0.10801256 0.09878606 0.09490465
 0.08993519 0.09109311 0.08351184 0.08013419 0.07747887 0.0695097
 0.06973685 0.06989112 0.06240195 0.05806653 0.05858994 0.04591557
 0.04654663 0.0446466  0.04434527 0.04553887 0.04208891 0.04520622
 0.04968435 0.05047055 0.04336953 0.04635168 0.04499196 0.04481691
 0.05219118 0.05219148 0.05247494 0.05782707 0.05612694 0.05613471
 0.05189445 0.04358553 0.04285308 0.04537874 0.03728731 0.03654971
 0.04037081 0.04905465 0.04668    0.05119768 0.04458771 0.04340278
 0.04354963 0.0479313  0.05257396 0.04766271 0.04949096 0.0484165
 0.05620972 0.05409697 0.04581956 0.04713934 0.04999601 0.0556153
 0.05006484 0.04927777 0.05153509 0.05600411 0.05266903 0.0569332
 0.05034789 0.05433507 0.06400613 0.07318134 0.07300904 0.08099084
 0.07896226 0.07966694 0.07327946 0.07038967 0.06057563 0.06487573
 0.0643313  0.06614703 0.06250373 0.05739707 0.05862819 0.06005955
 0.06112177 0.06051574 0.05536206 0.05263158 0.05809255 0.05684017
 0.05544744 0.05016034 0.04124896 0.04228214 0.04025156 0.04013941
 0.04167967 0.0394363  0.04108993 0.03644235 0.03807953 0.03835315
 0.03626594 0.04558057 0.04945712 0.05893351 0.06096984 0.0685307
 0.06426146 0.06914057 0.073248   0.07489062 0.07105264 0.07440476
 0.07683134 0.08194482 0.08159935 0.07970648 0.08560693 0.10798777
 0.10351442 0.0967357  0.10660333 0.10357352 0.10126074 0.10130626
 0.09874876 0.10455827 0.11995302 0.10453346 0.12553237 0.12963729
 0.13554904 0.14842069 0.17286527 0.09501689 0.09217149]",average_loss,10.661928743124008
"[0.23125665 0.21114857 0.14992839 0.1346206  0.1599365  0.2004523
 0.15017875 0.15144321 0.12909044 0.12453005 0.12531841 0.12097157
 0.11298907 0.12197315 0.11025828 0.10678516 0.09816772 0.09365863
 0.08867966 0.0933072  0.08879393 0.08632532 0.07846424 0.0690202
 0.06513158 0.07157463 0.06723067 0.06148503 0.0644958  0.04934211
 0.04632371 0.03767737 0.0433229  0.04653971 0.04392774 0.04316231
 0.04386227 0.04896339 0.04103294 0.04261363 0.04624327 0.0448169
 0.05219118 0.0490882  0.05247493 0.0588241  0.05213486 0.05371598
 0.04940194 0.04440789 0.04529624 0.04602423 0.04109443 0.03721598
 0.03517691 0.04293063 0.04723848 0.04919415 0.04285689 0.04203216
 0.04304975 0.04512776 0.0516287  0.04703517 0.04718386 0.04574647
 0.05569214 0.05129479 0.04634926 0.04948896 0.04942421 0.06018402
 0.05474653 0.05152962 0.05372807 0.05372299 0.05367852 0.05570317
 0.05034789 0.05316025 0.06638981 0.07318135 0.07225485 0.07832079
 0.07442249 0.07712692 0.07471984 0.06610902 0.06184804 0.06807384
 0.06760914 0.06719502 0.06683198 0.06033409 0.06075297 0.06510417
 0.06068986 0.06041891 0.05458026 0.05427632 0.0581424  0.05522769
 0.0528993  0.04857887 0.0365497  0.03995469 0.04139547 0.043294
 0.04618808 0.04186603 0.04308458 0.0464901  0.03815821 0.03847338
 0.04025008 0.04658142 0.05054339 0.05823658 0.06224052 0.06716008
 0.06290217 0.0684665  0.0695336  0.07106447 0.07236843 0.07048871
 0.07457904 0.07937492 0.08624396 0.08255314 0.08679636 0.10155004
 0.10649694 0.10126179 0.10599417 0.10702883 0.11151149 0.1069675
 0.09756549 0.10455828 0.1152871  0.09700474 0.11863138 0.13991688
 0.13328044 0.1644738  0.22209552 0.09223862 0.08996378]",losses,10.644635036587715
"[0.3786207  0.23893133 0.16111709 0.18728597 0.1860254  0.19474138
 0.14672825 0.14796843 0.1370614  0.12276786 0.12354352 0.12424914
 0.1364919  0.12948847 0.12183236 0.1127688  0.09445778 0.09573533
 0.1004089  0.09488866 0.08496896 0.08375543 0.07815456 0.07048871
 0.06776315 0.06575887 0.06284768 0.06307392 0.06245688 0.04934211
 0.04828545 0.03488968 0.03840275 0.0444129  0.04249755 0.03727108
 0.03876796 0.04235506 0.03710061 0.04149222 0.03794414 0.04307644
 0.04679333 0.04785394 0.04568713 0.05428594 0.0489412  0.04887852
 0.0470091  0.03947368 0.04265762 0.04247397 0.0425021  0.0407377
 0.03383908 0.03505689 0.03872159 0.04472476 0.04112608 0.0429459
 0.03742996 0.04030449 0.04442679 0.04772247 0.05030961 0.04779349
 0.0487565  0.0529171  0.04228819 0.04523026 0.04757685 0.05614247
 0.04940647 0.05272866 0.05482456 0.05141264 0.05130842 0.05438528
 0.0467558  0.05037007 0.06126932 0.0727684  0.07253583 0.07476077
 0.07516671 0.0780234  0.0745848  0.06375767 0.06384754 0.06030701
 0.06508184 0.06263315 0.06292257 0.05883434 0.06083166 0.06177282
 0.06126573 0.05670728 0.05629047 0.05427632 0.05712877 0.05331286
 0.05658561 0.05033225 0.04281537 0.03745091 0.03796372 0.03665849
 0.04243414 0.04354815 0.0418308  0.03640372 0.03739111 0.03691039
 0.03555083 0.04387078 0.05194915 0.0589335  0.05831705 0.06716008
 0.06290217 0.06167763 0.06849356 0.07239088 0.06578947 0.0716309
 0.07683133 0.08515719 0.08351184 0.08223684 0.08749022 0.10071936
 0.10176856 0.09527815 0.11147662 0.10538755 0.10306153 0.10428586
 0.09934038 0.10279607 0.12053628 0.10395434 0.12265696 0.12849513
 0.13384758 0.14842066 0.20027757 0.09001599 0.09217149]",average_loss,10.77288481593132
"[0.30576655 0.24115396 0.1448935  0.15180022 0.14519055 0.1741822
 0.1513289  0.14174274 0.13025694 0.1251175  0.12020887 0.12097158
 0.11298908 0.11368036 0.11452241 0.10555775 0.09816772 0.0930356
 0.08993518 0.09046051 0.08096185 0.08130233 0.07424118 0.0690202
 0.06907894 0.06907488 0.06381342 0.05763319 0.05451209 0.04728618
 0.04505304 0.04046506 0.040128   0.0444129  0.04178245 0.03799246
 0.04022347 0.04382358 0.03858236 0.03812799 0.04020754 0.04296766
 0.04527406 0.0501814  0.0519528  0.05586742 0.05053804 0.05139803
 0.0470091  0.04194079 0.04431897 0.04331313 0.04235813 0.03988106
 0.033603   0.03596299 0.03397448 0.04256712 0.03570387 0.04340278
 0.03238577 0.04256541 0.04703749 0.04837989 0.05410515 0.05081952
 0.05390277 0.05495238 0.05080762 0.05154488 0.04873512 0.05412168
 0.05189362 0.0484589  0.05372807 0.05465883 0.05457096 0.05772394
 0.05207796 0.05125118 0.06007747 0.07256193 0.07499066 0.07404875
 0.07382711 0.07709704 0.07494491 0.06999778 0.06292353 0.06441887
 0.06515841 0.06368115 0.06492381 0.05914679 0.05713297 0.06177282
 0.05787452 0.05893425 0.05624161 0.05180921 0.05550031 0.0499871
 0.05259352 0.04816632 0.04124895 0.0396373  0.04139547 0.03937796
 0.03842259 0.04018391 0.03687265 0.03497385 0.03811887 0.03691039
 0.03626594 0.04245289 0.05194915 0.05309678 0.06096986 0.06716008
 0.06426146 0.06259244 0.06715638 0.07239088 0.07236842 0.07505742
 0.0761838  0.08451471 0.09198143 0.08508349 0.09426343 0.10009636
 0.09507614 0.09673569 0.09868422 0.09890879 0.10366184 0.09624094
 0.10111529 0.10338346 0.11878655 0.10221694 0.12208188 0.14391455
 0.13611618 0.14954722 0.17230584 0.09279426 0.0949311 ]",losses,10.600840330123901
"[0.38303614 0.20114684 0.1432152  0.16897984 0.17014518 0.1964547
 0.14787842 0.15708974 0.13356197 0.12218046 0.12117699 0.12067363
 0.13409084 0.13173443 0.12000488 0.11276883 0.09929524 0.09635832
 0.09664233 0.09299088 0.08697253 0.08749345 0.07426935 0.07130455
 0.07039473 0.06810558 0.06388771 0.07188501 0.06325369 0.05482456
 0.05359105 0.04072641 0.04306731 0.04499674 0.04127166 0.04111842
 0.04321319 0.04308932 0.03710061 0.04410885 0.03919545 0.04427301
 0.04488084 0.04707813 0.04647034 0.05627998 0.04924698 0.0541191
 0.0437522  0.04194079 0.04265762 0.04731524 0.04151033 0.03902443
 0.033603   0.03361962 0.0363015  0.04256712 0.03751127 0.04157529
 0.03373392 0.04163089 0.04325648 0.04837989 0.05566802 0.05206554
 0.05390278 0.05695815 0.05385343 0.04992952 0.0496588  0.05297951
 0.05278607 0.05275791 0.05921053 0.05582863 0.05243494 0.05543959
 0.05635915 0.05007637 0.05870907 0.07456771 0.07748985 0.07769778
 0.07710171 0.07578221 0.07314442 0.06936473 0.06299927 0.06624635
 0.06466828 0.06278726 0.06636658 0.05620976 0.0601234  0.0624391
 0.05957012 0.05577129 0.05629047 0.05345395 0.05468608 0.05421988
 0.05514167 0.05232629 0.04203217 0.04118895 0.04178869 0.03894284
 0.03917705 0.03812799 0.03687266 0.03644236 0.03662401 0.03691039
 0.03626594 0.04245289 0.05124627 0.05496976 0.05889665 0.06578948
 0.06222253 0.06620353 0.06916216 0.07438046 0.06907895 0.07228357
 0.07747887 0.08387224 0.08606182 0.08065537 0.08811796 0.09220494
 0.09271197 0.09136575 0.09502926 0.09951348 0.10486236 0.09862462
 0.10111529 0.10397086 0.11936976 0.10221694 0.12323204 0.14220126
 0.13611619 0.13011451 0.17454357 0.09557252 0.09217148]",average_loss,10.757934272289276
"[0.30079928 0.20781472 0.15104727 0.11575119 0.1276089  0.17760874
 0.15592957 0.14463842 0.13783905 0.12805451 0.13085826 0.12991038
 0.12079255 0.11566715 0.11269493 0.10571115 0.09529435 0.09843501
 0.09565113 0.08097166 0.08924928 0.08591647 0.07908363 0.07473109
 0.07631581 0.07004417 0.05965329 0.06119614 0.0569963  0.04591557
 0.0466581  0.04508217 0.04785967 0.04737376 0.04689033 0.04628828
 0.04738305 0.05062513 0.04952447 0.05326705 0.05203978 0.05504212
 0.05989473 0.06428721 0.06004594 0.06552819 0.06460373 0.06308857
 0.05571634 0.05098684 0.05365185 0.04799301 0.04830875 0.04977994
 0.0477682  0.05371016 0.05142711 0.05782471 0.05000992 0.04797149
 0.04589752 0.04823275 0.05374427 0.04506292 0.05470052 0.05153152
 0.05823569 0.05285812 0.05394172 0.05257284 0.05045052 0.05174947
 0.05303478 0.05240696 0.05153509 0.05503901 0.0518351  0.05623032
 0.05405728 0.05918115 0.06895005 0.0727979  0.08032917 0.07520576
 0.07524113 0.0771867  0.07476485 0.07017867 0.06524112 0.06670322
 0.07145369 0.07070889 0.07139293 0.06683306 0.06988165 0.0680548
 0.06476892 0.06487286 0.06010181 0.06003289 0.05742788 0.05482456
 0.05446216 0.04541591 0.04307644 0.04214109 0.04177082 0.04492569
 0.05145093 0.05139803 0.05077825 0.05224822 0.04708801 0.04773103
 0.04137381 0.04716525 0.05271592 0.0552311  0.061438   0.06716008
 0.06517545 0.0646628  0.07361944 0.07091143 0.07105263 0.06722536
 0.07522658 0.08001739 0.0829654  0.08255313 0.08616861 0.10549573
 0.09744032 0.09550828 0.10599418 0.09994542 0.10638611 0.10011442
 0.09638223 0.10573308 0.11470388 0.10554697 0.11460581 0.13591927
 0.1440563  0.16109417 0.24335407 0.16669637 0.15950644]",losses,10.99939538538456
"[0.30576652 0.20448075 0.14769062 0.13687369 0.16050364 0.17246896
 0.1513289  0.14174272 0.13142343 0.1280545  0.12435028 0.12454709
 0.11539014 0.11670373 0.10599416 0.1001878  0.09580356 0.09552765
 0.09056296 0.09172571 0.08414933 0.08141915 0.07975932 0.07081504
 0.07039474 0.07239087 0.05735036 0.06124429 0.05858994 0.04660088
 0.04447343 0.04325275 0.04223663 0.0479576  0.03994361 0.04304208
 0.04750108 0.04896338 0.04114692 0.04354814 0.04699774 0.04862417
 0.05526544 0.05483631 0.05508563 0.06298406 0.05772378 0.05452223
 0.05103039 0.04194079 0.0420224  0.04444275 0.03869499 0.04130879
 0.03604256 0.04293063 0.04225866 0.0463584  0.0446643  0.04385965
 0.04027772 0.04365064 0.04856789 0.04930625 0.05097941 0.0487725
 0.05592874 0.05108831 0.04617269 0.04948896 0.04838324 0.05702106
 0.05249346 0.0536645  0.05372807 0.05597486 0.05367852 0.05579102
 0.04930692 0.05183859 0.06638981 0.07297487 0.07499066 0.07654078
 0.07576209 0.0787107  0.0730544  0.06945517 0.06099977 0.06624635
 0.06802269 0.06525316 0.06394647 0.05886558 0.06224818 0.06748371
 0.06153766 0.05957976 0.05941772 0.05263158 0.05895662 0.05532847
 0.05655164 0.04857887 0.03733291 0.04259953 0.0406269  0.04449057
 0.04618807 0.04261364 0.04382545 0.03566946 0.04034149 0.03618902
 0.03790046 0.04416269 0.05124627 0.05753966 0.05693491 0.06304824
 0.06222252 0.06418131 0.06648779 0.07040127 0.07302632 0.07048871
 0.07294613 0.08130234 0.08096185 0.08033907 0.08867966 0.09822734
 0.09805863 0.09220961 0.10112087 0.10702885 0.10066047 0.10071035
 0.09874877 0.09985902 0.11587033 0.1016378  0.11920646 0.12621075
 0.1338476  0.14785741 0.16950867 0.09334992 0.09161956]",average_loss,10.61935579776764
"[0.38027644 0.2055921  0.1499284  0.1518002  0.15766788 0.17189784
 0.15017876 0.14058448 0.13025695 0.1168938  0.12020885 0.12216342
 0.1141896  0.11549439 0.11756823 0.09896038 0.10064103 0.09490463
 0.093074   0.0923583  0.08223685 0.0801342  0.07683135 0.07228356
 0.06907894 0.06989112 0.05905899 0.06191837 0.05870712 0.04591557
 0.0436709  0.04116198 0.04153375 0.04724865 0.04065872 0.04376347
 0.04459003 0.04533074 0.03806945 0.04186602 0.04624327 0.04405545
 0.05219118 0.0490882  0.04934211 0.05803336 0.05293328 0.05210349
 0.05189445 0.04605263 0.0477394  0.04453958 0.03954279 0.03588344
 0.03887559 0.04293063 0.04491146 0.04867015 0.04605815 0.04294591
 0.04027772 0.04325875 0.04915305 0.05056132 0.04941653 0.04797149
 0.0549823  0.05330057 0.04904194 0.0481673  0.05115429 0.05992044
 0.05225938 0.05258244 0.05263158 0.05378148 0.05593158 0.05482457
 0.04930692 0.05095747 0.06537454 0.07238495 0.07570048 0.07609578
 0.07888782 0.08065307 0.07507993 0.06758614 0.05865188 0.0653326
 0.06482144 0.06614701 0.06217793 0.05799072 0.06287774 0.06339091
 0.05829043 0.06190357 0.05619274 0.05509868 0.05977085 0.05432067
 0.05449614 0.05095109 0.03889932 0.04041313 0.04025155 0.04209743
 0.0464457  0.03738038 0.04108993 0.03280972 0.03811887 0.0369104
 0.03790046 0.04345375 0.05054339 0.05309678 0.05958772 0.06647478
 0.06222252 0.06552947 0.07495662 0.07106446 0.07105263 0.07244674
 0.07781671 0.08258729 0.08223684 0.08033908 0.0862347  0.10404206
 0.10351441 0.09734941 0.10843082 0.10236416 0.10186101 0.10071033
 0.09874875 0.10397086 0.11645359 0.09990039 0.12150677 0.1290662
 0.13101184 0.14729415 0.20083705 0.09557253 0.09548303]",losses,10.634403496980667
"[0.37972453 0.20725901 0.14209634 0.1518002  0.17354807 0.17132679
 0.14845349 0.1411636  0.13025695 0.1251175  0.11665908 0.1260369
 0.12896547 0.12300974 0.10843079 0.10371663 0.09569443 0.09822732
 0.09608064 0.09109312 0.08096186 0.07820676 0.08203977 0.0690202
 0.06973685 0.06774847 0.06113906 0.0657702  0.0588243  0.04660088
 0.04632371 0.03976814 0.04262002 0.04653972 0.04321264 0.04171957
 0.04022346 0.04455784 0.03869633 0.04186603 0.04397987 0.04405545
 0.05219118 0.04940557 0.0511696  0.05823963 0.05293328 0.05210349
 0.04782332 0.04194079 0.04197353 0.04350677 0.03869499 0.04045215
 0.03690821 0.0394312  0.04049013 0.04330689 0.04244333 0.04203217
 0.04027772 0.04645417 0.04501195 0.04835001 0.05380746 0.04752649
 0.0487565  0.05070485 0.04330346 0.04537712 0.04526032 0.05500029
 0.05160102 0.05155887 0.05701754 0.05471732 0.05350295 0.05886612
 0.04791407 0.05154489 0.06246115 0.07518712 0.07697227 0.07796479
 0.07643189 0.07963707 0.0761152  0.07334393 0.06754358 0.06533259
 0.06508184 0.06546891 0.06115405 0.05827192 0.05736906 0.06310536
 0.05957013 0.05744959 0.0554598  0.05427632 0.05717862 0.05250661
 0.05434325 0.0471693  0.04124896 0.03745091 0.03719516 0.04013942
 0.04042836 0.04093152 0.03972217 0.03501249 0.03807953 0.03522719
 0.04106734 0.04641461 0.04798746 0.05658139 0.05646677 0.06304824
 0.06266782 0.05941467 0.0694593  0.07769648 0.07105263 0.06934654
 0.07550812 0.08282091 0.08405827 0.07844129 0.08197252 0.08036782
 0.0934394  0.09688911 0.09563842 0.10374627 0.10093751 0.10041237
 0.10643998 0.10925752 0.1252022  0.11148304 0.11780982 0.11935766
 0.1417877  0.15743294 0.12251615 0.10224038 0.09713881]",average_loss,10.626600623130798
"[0.30521458 0.1300231  0.153285   0.09519197 0.14348911 0.1781798
 0.15190399 0.14174272 0.13317314 0.12511748 0.12139212 0.12335525
 0.11418961 0.11730842 0.1114766  0.10532761 0.09456691 0.09095894
 0.08686244 0.09014423 0.08478682 0.08206162 0.07519842 0.07081506
 0.07171052 0.07239087 0.05868755 0.06032948 0.05655101 0.04591557
 0.04516451 0.04277362 0.04504815 0.04382907 0.0413738  0.04364323
 0.05113987 0.04977493 0.04633303 0.04728618 0.04574643 0.04742759
 0.05412154 0.05529476 0.05482455 0.06178077 0.06011903 0.06026671
 0.05677981 0.05180921 0.04861894 0.04621787 0.04067852 0.04083288
 0.04210212 0.04992951 0.04756426 0.04799204 0.04549141 0.04294592
 0.04539765 0.04395209 0.04843285 0.04829024 0.04882115 0.04521246
 0.0549823  0.05188472 0.04599613 0.04831415 0.05115427 0.05570316
 0.05243494 0.05150037 0.05263158 0.05269942 0.05278607 0.05798752
 0.04942421 0.05800635 0.0641827  0.07217845 0.07447308 0.07582877
 0.07278519 0.07811305 0.07485487 0.0665009  0.06362032 0.06487573
 0.06760914 0.06398939 0.06417917 0.06064654 0.06476644 0.06624635
 0.06195357 0.06329139 0.05848932 0.05838816 0.05905632 0.05220427
 0.05351086 0.04541591 0.03759398 0.03995469 0.04100225 0.04644859
 0.05019962 0.0480338  0.05077826 0.05008409 0.04337054 0.03931498
 0.04208891 0.04858314 0.05341881 0.05732187 0.06016732 0.0678454
 0.06517546 0.05946282 0.07361944 0.0747376  0.06973686 0.0685307
 0.07652166 0.08001739 0.0848779  0.07970648 0.08309588 0.10674176
 0.10464196 0.10003438 0.10355752 0.11696292 0.11483604 0.10220012
 0.10090016 0.10455827 0.11295414 0.10496785 0.11805629 0.13820365
 0.16107087 0.18446974 0.24950786 0.12891182 0.08444455]",losses,10.803528010845184
"[0.38358805 0.20448077 0.14713122 0.15349004 0.1423548  0.17246895
 0.14902855 0.13942619 0.13025694 0.12394267 0.12531842 0.12722875
 0.12504062 0.12542845 0.12061404 0.11645106 0.09816773 0.09428163
 0.09056295 0.09109311 0.08615289 0.08322976 0.0761838  0.07228356
 0.06973684 0.07172767 0.06277338 0.06259243 0.0579103  0.04797149
 0.04378238 0.03907122 0.04402578 0.04795759 0.04392775 0.04304209
 0.04531779 0.04969764 0.03966517 0.04336124 0.04775221 0.04710126
 0.05295975 0.04986402 0.0519528  0.05665816 0.05213486 0.05129725
 0.04863755 0.04276316 0.04529624 0.04770254 0.04024662 0.03892925
 0.03690821 0.04380548 0.04402719 0.04367676 0.04236675 0.04203216
 0.03935372 0.04325875 0.04879294 0.05345993 0.0509794  0.05126453
 0.05493794 0.05371352 0.04855637 0.04948896 0.04930693 0.0591297
 0.05136694 0.05258244 0.05482456 0.05708616 0.0559901  0.05904184
 0.05254714 0.04963582 0.06638981 0.07518713 0.07546386 0.07751977
 0.07509229 0.07841188 0.07674538 0.07156535 0.06319619 0.06761695
 0.06719557 0.06719502 0.06794894 0.06239625 0.06413687 0.06386681
 0.06265742 0.06413054 0.05770751 0.05509868 0.05574957 0.05381676
 0.05430928 0.04541591 0.04124896 0.04291691 0.03985833 0.04568714
 0.04944516 0.05345396 0.05003738 0.05008409 0.04708802 0.04316232
 0.04065871 0.04887505 0.05131017 0.05710408 0.05532986 0.06716008
 0.06449582 0.06398872 0.07228225 0.07142157 0.07039475 0.06657267
 0.07393152 0.07873244 0.09152605 0.08539979 0.08861358 0.1011347
 0.10278699 0.09819326 0.10233919 0.11575355 0.10971068 0.10458381
 0.10090015 0.10455827 0.11120442 0.10554696 0.11403072 0.13706146
 0.14348917 0.16616358 0.22153613 0.12780052 0.0833407 ]",average_loss,10.905962437391281
"[0.30300695 0.20837036 0.15328501 0.09406544 0.12931032 0.1644737
 0.15535448 0.142901   0.13375637 0.11924343 0.12257538 0.12573892
 0.11719095 0.11609907 0.10660333 0.10141522 0.09642188 0.09615065
 0.08811798 0.09077683 0.08478683 0.08077667 0.07877392 0.07146772
 0.07368422 0.06989112 0.05898471 0.05941466 0.05711348 0.04317434
 0.04378238 0.04159756 0.04504815 0.04382907 0.04423422 0.04664896
 0.04895658 0.05047054 0.04411041 0.04859449 0.04850667 0.05014706
 0.05603401 0.0529673  0.05482456 0.06119631 0.05932061 0.05704174
 0.05270869 0.04851974 0.04612691 0.04938083 0.04448564 0.03911961
 0.04210212 0.04817979 0.04933279 0.05067368 0.04680867 0.04203216
 0.0440495  0.04769013 0.04996327 0.04957519 0.05172362 0.04814949
 0.0567273  0.05247467 0.04886537 0.04757989 0.04756219 0.055176
 0.05214234 0.05141265 0.0504386  0.05714465 0.05385408 0.05377025
 0.05058248 0.0533071  0.06656638 0.07238493 0.07740114 0.0783208
 0.07792035 0.07906929 0.07769062 0.06782731 0.06496847 0.06716008
 0.06670544 0.06771901 0.06450495 0.06092774 0.06224819 0.0633909
 0.05928219 0.05557764 0.05941772 0.05509868 0.06058508 0.05694095
 0.05719716 0.04679111 0.04124895 0.04041313 0.04216404 0.04253255
 0.04493676 0.04205294 0.0453072  0.0313412  0.03811887 0.0369104
 0.03790046 0.04174396 0.04875425 0.05753966 0.06154946 0.06578948
 0.06641757 0.06418133 0.07191081 0.07606398 0.06776316 0.07244673
 0.07716917 0.08001738 0.08032437 0.08381832 0.08805189 0.10217304
 0.10053191 0.0973494  0.10782165 0.09709477 0.10186102 0.10309401
 0.10052367 0.10397087 0.11703682 0.10221693 0.12495729 0.1290662
 0.13611619 0.14842066 0.17398414 0.09557252 0.09327534]",losses,10.702836841344833
"[0.38413998 0.20948164 0.15104727 0.11687773 0.12817603 0.17703763
 0.15420432 0.14348014 0.13375638 0.1168938  0.1225754  0.12335525
 0.11599043 0.11791312 0.11269493 0.1001878  0.1000227  0.09615066
 0.09181847 0.09425607 0.08742788 0.08387224 0.07877393 0.07293624
 0.06907894 0.06856473 0.06240195 0.06259243 0.05938677 0.05071272
 0.04643517 0.04046506 0.0433229  0.04653971 0.04157813 0.04376346
 0.04604555 0.046065   0.04188779 0.04653858 0.04699774 0.04938562
 0.05104726 0.05374312 0.05404134 0.05683006 0.05453011 0.05452223
 0.05103038 0.04523026 0.04368374 0.0469602  0.04194223 0.03807261
 0.03863952 0.04468035 0.04314293 0.04867015 0.04195319 0.04203216
 0.04027772 0.04606228 0.04973821 0.05280251 0.04941653 0.0489505
 0.05743713 0.05309408 0.0478501  0.04934211 0.05011331 0.05570317
 0.04798733 0.05366451 0.05153509 0.05717389 0.05604862 0.05719678
 0.05289901 0.05932801 0.06895005 0.07138205 0.07740112 0.07662978
 0.07434806 0.07554314 0.08007625 0.07063084 0.06319619 0.06944444
 0.06907956 0.0686129  0.06706468 0.05830317 0.06563209 0.06624635
 0.06505685 0.06506651 0.05853818 0.05592105 0.05900648 0.05623549
 0.05750294 0.04541592 0.03942147 0.04369273 0.04291473 0.04568713
 0.04869069 0.04934212 0.046447   0.04428732 0.04264278 0.0447253
 0.03759399 0.05129378 0.05131017 0.05919485 0.0620176  0.06716008
 0.06517545 0.06601094 0.07295085 0.07091143 0.06973684 0.06787802
 0.07522658 0.07808997 0.08624397 0.08318573 0.08121259 0.10030403
 0.09744032 0.10003439 0.10416669 0.11290289 0.10578585 0.10637159
 0.1056332  0.10573308 0.11470386 0.09932128 0.1192065  0.13934581
 0.13214615 0.1461676  0.16783035 0.09057163 0.0833407 ]",average_loss,10.736027121543884
"[0.3703418  0.27282622 0.14097741 0.14954716 0.18999553 0.19302815
 0.14730333 0.14232187 0.13997762 0.1262923  0.12531841 0.12722872
 0.1141896  0.12136845 0.12061404 0.10225906 0.09333027 0.09365863
 0.08930743 0.09046051 0.08351183 0.0801342  0.07683133 0.06885703
 0.06907894 0.06989111 0.05868755 0.05898133 0.05938676 0.04591557
 0.04378237 0.04255583 0.04543154 0.04724866 0.04208892 0.04376347
 0.04531779 0.046065   0.0417738  0.04560407 0.04699774 0.043294
 0.0514226  0.05250886 0.05351921 0.05803336 0.05293328 0.05290974
 0.050266   0.04111842 0.04280421 0.04108615 0.04179826 0.03940516
 0.03407517 0.03680661 0.04225866 0.04867015 0.04244334 0.03792032
 0.03750569 0.04178162 0.0459572  0.04835    0.04934211 0.04779349
 0.0497473  0.04728323 0.04652583 0.04523027 0.0463013  0.05500029
 0.05278607 0.05275791 0.05482456 0.05141265 0.05350295 0.05324309
 0.04675581 0.05257284 0.06025405 0.07477418 0.07720887 0.07529476
 0.0773994  0.07772458 0.0745848  0.07147491 0.06242366 0.06304824
 0.06557197 0.0608454  0.06171253 0.05827193 0.05910036 0.06329572
 0.05576301 0.05596495 0.04988938 0.05016447 0.05545047 0.05159959
 0.05498878 0.05033224 0.04438179 0.03745091 0.03873229 0.03578826
 0.03641681 0.03887559 0.03972216 0.03427823 0.03957438 0.03606879
 0.03320121 0.03932523 0.04805136 0.0563636  0.05831705 0.06578948
 0.06358182 0.06552947 0.06916215 0.07172767 0.06907895 0.07440475
 0.0761838  0.08451471 0.0855154  0.0844509  0.08930743 0.09428162
 0.10413274 0.09612198 0.10843083 0.10884289 0.10698639 0.10071033
 0.09874874 0.0986842  0.11412062 0.10728437 0.11460581 0.13706145
 0.16107087 0.18390647 0.24671072 0.1305788  0.1710969 ]",losses,10.71219277381897
